Date,Close/Last,Volume,Open,High,Low
3/6/20,$368.97 ,8147165,$367.70 ,$371.31 ,$356.85 
3/5/20,$372.78 ,8746985,$381.00 ,$391.40 ,$368.64 
3/4/20,$383.79 ,5487340,$377.77 ,$384.01 ,$370.51 
3/3/20,$368.77 ,8364623,$381.03 ,$393.52 ,$367.40 
3/2/20,$381.05 ,6997891,$373.11 ,$381.36 ,$364.50 
2/28/20,$369.03 ,11178570,$364.21 ,$376.77 ,$356.80 
2/27/20,$371.71 ,10967700,$371.46 ,$391.56 ,$370.60 
2/26/20,$379.24 ,8961126,$366.31 ,$382.00 ,$365.00 
2/25/20,$360.09 ,6481243,$372.00 ,$375.65 ,$357.72 
2/24/20,$368.70 ,6936418,$364.76 ,$372.82 ,$361.00 
2/21/20,$380.07 ,3935618,$385.33 ,$387.32 ,$377.90 
2/20/20,$386.00 ,4079425,$386.56 ,$389.70 ,$376.68 
2/19/20,$386.19 ,4896368,$388.12 ,$392.95 ,$384.90 
2/18/20,$387.78 ,5180400,$379.30 ,$389.54 ,$379.19 
2/14/20,$380.40 ,3736266,$381.47 ,$385.15 ,$379.43 
2/13/20,$381.40 ,4485383,$376.96 ,$385.37 ,$376.51 
2/12/20,$380.01 ,4624772,$377.18 ,$380.62 ,$375.88 
2/11/20,$373.69 ,4772870,$373.75 ,$378.11 ,$369.72 
2/10/20,$371.07 ,5294138,$365.00 ,$374.80 ,$362.52 
2/7/20,$366.77 ,4385227,$365.04 ,$371.80 ,$363.57 
2/6/20,$366.95 ,3920428,$369.60 ,$371.55 ,$362.51 
2/5/20,$369.67 ,6437026,$375.13 ,$375.25 ,$362.30 
2/4/20,$369.01 ,7161451,$361.00 ,$369.57 ,$356.10 
2/3/20,$358.00 ,6674885,$347.24 ,$359.63 ,$346.28 
1/31/20,$345.09 ,5230001,$347.39 ,$347.39 ,$340.98 
1/30/20,$347.74 ,5328136,$341.10 ,$348.20 ,$339.25 
1/29/20,$343.16 ,7649183,$349.00 ,$349.40 ,$338.55 
1/28/20,$348.52 ,6821581,$345.88 ,$352.40 ,$342.78 
1/27/20,$342.88 ,7709482,$345.95 ,$351.90 ,$341.02 
1/24/20,$353.16 ,17939680,$348.46 ,$359.85 ,$345.88 
1/23/20,$349.60 ,18200290,$326.04 ,$349.88 ,$325.01 
1/22/20,$326.00 ,21729960,$332.55 ,$336.30 ,$323.60 
1/21/20,$338.11 ,14350320,$340.00 ,$341.00 ,$332.59 
1/17/20,$339.67 ,6066547,$341.00 ,$341.57 ,$337.38 
1/16/20,$338.62 ,5015997,$343.50 ,$343.56 ,$335.85 
1/15/20,$339.07 ,5158035,$338.68 ,$343.17 ,$336.60 
1/14/20,$338.69 ,7201544,$344.40 ,$345.38 ,$335.52 
1/13/20,$338.92 ,6296174,$331.80 ,$340.85 ,$331.51 
1/10/20,$329.05 ,4720540,$337.13 ,$338.50 ,$327.27 
1/9/20,$335.66 ,4717430,$342.00 ,$343.42 ,$334.61 
1/8/20,$339.26 ,7109117,$331.49 ,$342.70 ,$331.05 
1/7/20,$330.75 ,4742458,$336.47 ,$336.70 ,$330.30 
1/6/20,$335.83 ,5668577,$323.12 ,$336.36 ,$321.20 
1/3/20,$325.90 ,3795466,$326.78 ,$329.86 ,$325.53 
1/2/20,$329.81 ,4348493,$326.10 ,$329.98 ,$324.78 
12/31/19,$323.57 ,3714837,$322.00 ,$324.92 ,$321.09 
12/30/19,$323.31 ,4315267,$329.08 ,$329.19 ,$322.86 
12/27/19,$329.09 ,5037156,$332.96 ,$333.82 ,$326.01 
12/26/19,$332.63 ,3595854,$334.60 ,$336.46 ,$332.01 
12/24/19,$333.20 ,2019322,$334.01 ,$335.70 ,$331.60 
12/23/19,$333.10 ,5767937,$337.76 ,$337.95 ,$331.02 
12/20/19,$336.90 ,9923260,$335.00 ,$338.00 ,$330.60 
12/19/19,$332.22 ,9833355,$324.50 ,$332.83 ,$324.18 
12/18/19,$320.80 ,11210740,$316.26 ,$325.36 ,$315.60 
12/17/19,$315.48 ,10437130,$307.36 ,$316.80 ,$306.60 
12/16/19,$304.21 ,4660166,$300.85 ,$305.71 ,$298.63 
12/13/19,$298.50 ,3883069,$298.50 ,$301.80 ,$297.25 
12/12/19,$298.44 ,4771404,$295.67 ,$299.17 ,$295.06 
12/11/19,$298.93 ,5607155,$294.49 ,$299.43 ,$294.20 
12/10/19,$293.12 ,10481240,$296.12 ,$298.94 ,$292.02 
12/9/19,$302.50 ,5766006,$307.35 ,$311.49 ,$302.44 
12/6/19,$307.35 ,4459684,$304.70 ,$307.85 ,$302.60 
12/5/19,$302.86 ,4618867,$305.27 ,$306.48 ,$298.81 
12/4/19,$304.32 ,3513551,$308.43 ,$308.43 ,$303.27 
12/3/19,$306.16 ,5272447,$302.22 ,$307.36 ,$301.88 
12/2/19,$309.99 ,6223135,$314.39 ,$314.39 ,$303.75 
11/29/19,$314.66 ,2411749,$315.78 ,$316.62 ,$313.34 
11/27/19,$315.93 ,4100975,$313.93 ,$316.82 ,$312.75 
11/26/19,$312.49 ,5328348,$315.00 ,$316.50 ,$311.69 
11/25/19,$315.55 ,7878943,$308.83 ,$315.73 ,$305.25 
11/22/19,$310.48 ,5970056,$309.10 ,$311.40 ,$304.41 
11/21/19,$311.69 ,7488373,$306.00 ,$312.69 ,$304.26 
11/20/19,$305.16 ,5115546,$301.01 ,$308.25 ,$301.00 
11/19/19,$302.60 ,5919710,$304.01 ,$305.67 ,$298.52 
11/18/19,$302.57 ,8621566,$296.00 ,$304.99 ,$293.28 
11/15/19,$295.03 ,6337779,$290.59 ,$295.82 ,$287.57 
11/14/19,$289.62 ,6539771,$283.25 ,$290.63 ,$283.22 
11/13/19,$283.11 ,9233066,$291.03 ,$293.41 ,$281.14 
11/12/19,$292.01 ,5774833,$295.32 ,$295.35 ,$288.70 
11/11/19,$294.18 ,3945885,$289.16 ,$296.36 ,$288.50 
11/8/19,$291.57 ,4509588,$288.73 ,$293.99 ,$287.51 
11/7/19,$289.57 ,5928471,$290.70 ,$298.19 ,$288.27 
11/6/19,$288.59 ,3438257,$288.19 ,$290.56 ,$285.84 
11/5/19,$288.03 ,4062370,$289.99 ,$291.19 ,$286.31 
11/4/19,$292.86 ,5566213,$288.00 ,$295.39 ,$287.16 
11/1/19,$286.81 ,5594293,$288.70 ,$289.12 ,$283.02 
10/31/19,$287.41 ,5090021,$291.00 ,$291.45 ,$284.78 
10/30/19,$291.45 ,9345562,$284.34 ,$293.49 ,$283.00 
10/29/19,$281.21 ,4356181,$281.87 ,$284.41 ,$277.55 
10/28/19,$281.86 ,6248433,$278.05 ,$285.75 ,$277.35 
10/25/19,$276.82 ,4747829,$270.68 ,$277.77 ,$270.18 
10/24/19,$271.50 ,4911033,$271.81 ,$274.02 ,$268.80 
10/23/19,$271.27 ,7154430,$268.06 ,$273.92 ,$266.63 
10/22/19,$266.69 ,11865590,$271.16 ,$275.41 ,$265.80 
10/21/19,$278.05 ,12633960,$272.89 ,$279.94 ,$269.00 
10/18/19,$275.30 ,23449640,$289.36 ,$290.90 ,$273.36 
10/17/19,$293.35 ,38462340,$304.49 ,$308.75 ,$288.30 
10/16/19,$286.28 ,18413340,$283.12 ,$288.17 ,$280.74 
10/15/19,$284.25 ,7728161,$283.82 ,$285.87 ,$279.40 
10/14/19,$285.53 ,5543120,$283.93 ,$286.93 ,$282.00 
10/11/19,$282.93 ,8817301,$284.80 ,$287.87 ,$275.89 
10/10/19,$280.48 ,10961190,$265.97 ,$280.53 ,$265.03 
10/9/19,$267.53 ,6843488,$270.02 ,$271.00 ,$264.57 
10/8/19,$270.72 ,6302269,$273.03 ,$275.53 ,$270.64 
10/7/19,$274.46 ,6796811,$271.99 ,$276.68 ,$271.28 
10/4/19,$272.79 ,9992774,$268.20 ,$275.48 ,$266.47 
10/3/19,$268.15 ,9068810,$267.78 ,$268.84 ,$257.01 
10/2/19,$268.03 ,7773299,$263.61 ,$269.35 ,$262.19 
10/1/19,$269.58 ,8786284,$267.35 ,$272.20 ,$264.03 
9/30/19,$267.62 ,6823100,$264.00 ,$268.88 ,$262.78 
9/27/19,$263.08 ,7367491,$266.18 ,$267.44 ,$260.39 
9/26/19,$263.31 ,7696858,$266.42 ,$268.05 ,$260.20 
9/25/19,$264.75 ,11846750,$255.71 ,$266.60 ,$253.70 
9/24/19,$254.59 ,16392810,$262.50 ,$265.00 ,$252.28 
9/23/19,$265.92 ,13610290,$268.35 ,$273.39 ,$261.89 
9/20/19,$270.75 ,23954190,$280.26 ,$282.50 ,$266.00 
9/19/19,$286.60 ,8545761,$291.56 ,$293.81 ,$283.40 
9/18/19,$291.56 ,7841539,$294.99 ,$296.05 ,$287.45 
9/17/19,$298.60 ,4817119,$294.50 ,$299.15 ,$291.79 
9/16/19,$294.29 ,5307386,$294.23 ,$297.43 ,$289.78 
9/13/19,$294.15 ,6583124,$290.61 ,$296.62 ,$290.04 
9/12/19,$288.86 ,5010927,$288.10 ,$292.73 ,$286.60 
9/11/19,$288.27 ,7405949,$285.70 ,$292.65 ,$284.61 
9/10/19,$287.99 ,12320250,$291.16 ,$297.17 ,$282.66 
9/9/19,$294.34 ,8232744,$294.81 ,$301.55 ,$290.60 
9/6/19,$290.17 ,5166556,$293.35 ,$293.35 ,$287.03 
9/5/19,$293.25 ,8972356,$285.32 ,$293.97 ,$282.79 
9/4/19,$291.52 ,4653665,$291.25 ,$292.38 ,$286.51 
9/3/19,$289.29 ,3684177,$290.82 ,$293.90 ,$288.06 
8/30/19,$293.75 ,4447990,$298.78 ,$298.94 ,$290.85 
8/29/19,$296.78 ,4392532,$295.00 ,$299.93 ,$294.99 
8/28/19,$291.77 ,3958043,$289.47 ,$292.82 ,$287.75 
8/27/19,$291.03 ,6314559,$294.54 ,$296.77 ,$287.20 
8/26/19,$294.98 ,4696982,$295.24 ,$296.95 ,$292.50 
8/23/19,$291.44 ,6331189,$295.00 ,$299.01 ,$290.32 
8/22/19,$296.93 ,4977042,$298.65 ,$300.33 ,$293.15 
8/21/19,$297.81 ,5689746,$301.61 ,$302.88 ,$296.20 
8/20/19,$298.99 ,7352162,$304.57 ,$305.00 ,$297.68 
8/19/19,$309.38 ,4951733,$306.25 ,$311.75 ,$304.75 
8/16/19,$302.80 ,7090757,$298.86 ,$303.55 ,$296.27 
8/15/19,$295.76 ,9683384,$299.50 ,$300.63 ,$288.00 
8/14/19,$299.11 ,7355753,$308.01 ,$308.41 ,$298.01 
8/13/19,$312.28 ,5338761,$309.77 ,$316.43 ,$308.16 
8/12/19,$310.83 ,6531722,$305.46 ,$312.89 ,$303.24 
8/9/19,$308.93 ,5349059,$313.74 ,$316.64 ,$305.68 
8/8/19,$315.90 ,5905865,$311.03 ,$316.36 ,$306.63 
8/7/19,$304.29 ,9322433,$302.56 ,$305.00 ,$296.81 
8/6/19,$310.10 ,6179090,$310.58 ,$311.88 ,$305.30 
8/5/19,$307.63 ,8692485,$310.96 ,$313.42 ,$304.68 
8/2/19,$318.83 ,6280343,$317.49 ,$319.41 ,$311.80 
8/1/19,$319.50 ,6563156,$324.25 ,$328.58 ,$318.74 
7/31/19,$322.99 ,6259494,$325.16 ,$331.77 ,$318.53 
7/30/19,$325.93 ,6029320,$329.20 ,$329.65 ,$323.23 
7/29/19,$332.70 ,5782817,$335.98 ,$336.40 ,$328.77 
7/26/19,$335.78 ,10847500,$328.79 ,$336.00 ,$327.50 
7/25/19,$326.46 ,10798500,$318.86 ,$327.69 ,$316.30 
7/24/19,$317.94 ,11961820,$310.51 ,$319.99 ,$307.25 
7/23/19,$307.30 ,9171068,$311.44 ,$313.50 ,$306.00 
7/22/19,$310.62 ,17725330,$312.00 ,$314.54 ,$305.81 
7/19/19,$315.10 ,16302480,$323.40 ,$325.85 ,$314.23 
7/18/19,$325.21 ,31305900,$323.76 ,$329.85 ,$320.30 
7/17/19,$362.44 ,13639540,$366.25 ,$366.50 ,$361.75 
7/16/19,$365.99 ,5863222,$370.09 ,$371.34 ,$364.92 
7/15/19,$366.60 ,7944680,$372.94 ,$373.68 ,$362.30 
7/12/19,$373.25 ,6636937,$378.68 ,$379.74 ,$372.79 
7/11/19,$379.50 ,4336287,$381.10 ,$384.54 ,$378.80 
7/10/19,$381.00 ,5878790,$382.77 ,$384.34 ,$377.40 
7/9/19,$379.93 ,6932822,$379.06 ,$384.76 ,$377.50 
7/8/19,$376.16 ,3113402,$378.19 ,$378.25 ,$375.36 
7/5/19,$380.55 ,3732162,$378.29 ,$381.40 ,$375.56 
7/3/19,$381.72 ,3799009,$376.69 ,$381.99 ,$375.84 
7/2/19,$375.43 ,3628962,$374.89 ,$376.00 ,$370.31 
7/1/19,$374.60 ,5001518,$373.50 ,$376.66 ,$372.00 
6/28/19,$367.32 ,4592706,$370.26 ,$371.54 ,$364.87 
6/27/19,$370.02 ,4138575,$363.20 ,$370.85 ,$363.20 
6/26/19,$362.20 ,3669677,$361.60 ,$366.79 ,$361.60 
6/25/19,$360.30 ,5750383,$370.75 ,$371.00 ,$358.29 
6/24/19,$371.04 ,4830240,$370.27 ,$375.00 ,$370.20 
6/21/19,$369.21 ,7448356,$365.00 ,$371.45 ,$365.00 
6/20/19,$365.21 ,5899467,$365.91 ,$370.12 ,$361.22 
6/19/19,$363.52 ,5667156,$361.72 ,$364.74 ,$356.12 
6/18/19,$357.12 ,5428542,$355.57 ,$361.50 ,$353.75 
6/17/19,$350.62 ,5358219,$342.69 ,$351.77 ,$342.06 
6/14/19,$339.73 ,5019011,$341.63 ,$343.40 ,$336.16 
6/13/19,$343.43 ,6209347,$347.23 ,$348.50 ,$339.25 
6/12/19,$345.56 ,4584704,$351.82 ,$353.61 ,$343.23 
6/11/19,$351.27 ,5396712,$355.00 ,$357.58 ,$348.50 
6/10/19,$352.01 ,7810261,$363.65 ,$367.10 ,$349.29 
6/7/19,$360.87 ,4777321,$357.39 ,$365.15 ,$355.69 
6/6/19,$357.13 ,3709955,$354.84 ,$358.21 ,$352.09 
6/5/19,$355.73 ,5020081,$354.38 ,$357.88 ,$348.71 
6/4/19,$353.40 ,7891632,$345.00 ,$353.61 ,$343.25 
6/3/19,$336.63 ,7849589,$343.56 ,$347.66 ,$332.65 
5/31/19,$343.28 ,5023449,$347.22 ,$349.34 ,$342.92 
5/30/19,$351.85 ,4008042,$350.55 ,$354.21 ,$348.30 
5/29/19,$349.19 ,5658913,$353.60 ,$353.85 ,$345.90 
5/28/19,$354.78 ,4717144,$354.39 ,$361.20 ,$353.64 
5/24/19,$354.39 ,3830963,$355.41 ,$359.44 ,$353.79 
5/23/19,$352.21 ,5630443,$355.50 ,$357.42 ,$347.70 
5/22/19,$359.73 ,6229389,$358.01 ,$370.46 ,$357.30 
5/21/19,$354.27 ,4026369,$350.95 ,$356.43 ,$349.93 
5/20/19,$348.11 ,4621515,$351.23 ,$352.42 ,$345.40 
5/17/19,$354.45 ,4725448,$356.39 ,$359.62 ,$353.79 
5/16/19,$359.31 ,6441463,$356.37 ,$364.00 ,$353.94 
5/15/19,$354.99 ,6340118,$343.34 ,$356.50 ,$341.39 
5/14/19,$345.61 ,5353029,$348.71 ,$349.95 ,$342.50 
5/13/19,$345.26 ,8026697,$352.29 ,$354.26 ,$343.10 
5/10/19,$361.04 ,5657123,$361.62 ,$365.26 ,$353.06 
5/9/19,$362.75 ,5882572,$360.90 ,$364.20 ,$352.75 
5/8/19,$364.37 ,6571957,$367.92 ,$369.00 ,$361.36 
5/7/19,$370.46 ,6974924,$377.00 ,$379.91 ,$365.81 
5/6/19,$378.67 ,5793144,$377.69 ,$381.35 ,$376.00 
5/3/19,$385.03 ,5130301,$381.53 ,$385.03 ,$378.27 
5/2/19,$379.06 ,5398167,$378.00 ,$383.50 ,$374.51 
5/1/19,$378.81 ,9257284,$374.00 ,$385.99 ,$373.17 
4/30/19,$370.54 ,3863973,$369.56 ,$374.50 ,$368.35 
4/29/19,$371.83 ,3764911,$373.68 ,$374.58 ,$369.12 
4/26/19,$374.85 ,5615814,$368.35 ,$375.14 ,$366.24 
4/25/19,$368.33 ,6242518,$374.49 ,$374.76 ,$365.70 
4/24/19,$374.23 ,6519978,$381.07 ,$381.90 ,$373.27 
4/23/19,$381.89 ,9992022,$375.45 ,$384.80 ,$374.71 
4/22/19,$377.34 ,11959940,$359.70 ,$377.69 ,$359.00 
4/18/19,$360.35 ,8346470,$355.00 ,$360.41 ,$351.64 
4/17/19,$354.74 ,18009350,$365.05 ,$368.76 ,$350.60 
4/16/19,$359.46 ,18416450,$355.00 ,$364.48 ,$352.72 
4/15/19,$348.87 ,8819081,$350.71 ,$352.21 ,$342.27 
4/12/19,$351.14 ,15605580,$360.69 ,$361.75 ,$349.36 
4/11/19,$367.65 ,6416155,$365.00 ,$370.12 ,$360.81 
4/10/19,$363.92 ,4537963,$365.79 ,$368.85 ,$362.25 
4/9/19,$364.71 ,5431467,$360.54 ,$366.74 ,$359.00 
4/8/19,$361.41 ,4648877,$365.11 ,$365.94 ,$359.93 
4/5/19,$365.49 ,3898888,$369.00 ,$369.80 ,$364.66 
4/4/19,$367.88 ,4621965,$370.07 ,$372.05 ,$362.40 
4/3/19,$369.75 ,5366498,$369.26 ,$373.41 ,$366.19 
4/2/19,$367.72 ,5114466,$366.25 ,$368.42 ,$362.22 
4/1/19,$366.96 ,6974045,$359.00 ,$368.33 ,$358.51 
3/29/19,$356.56 ,4700683,$357.16 ,$358.25 ,$353.71 
3/28/19,$354.61 ,4349820,$354.49 ,$355.94 ,$349.20 
3/27/19,$353.37 ,7826426,$361.00 ,$362.47 ,$350.37 
3/26/19,$359.97 ,7648249,$367.87 ,$368.38 ,$358.02 
3/25/19,$366.23 ,8464512,$359.00 ,$367.04 ,$357.44 
3/22/19,$361.01 ,8627185,$375.95 ,$376.43 ,$360.04 
3/21/19,$377.87 ,8522990,$374.00 ,$379.00 ,$370.61 
3/20/19,$375.22 ,10784680,$358.91 ,$375.90 ,$357.01 
3/19/19,$358.78 ,7234757,$366.40 ,$366.96 ,$356.80 
3/18/19,$363.44 ,7187742,$362.47 ,$370.97 ,$361.86 
3/15/19,$361.46 ,8438090,$361.02 ,$364.00 ,$358.89 
3/14/19,$358.82 ,5263947,$360.50 ,$363.84 ,$358.10 
3/13/19,$361.21 ,6399141,$355.81 ,$362.48 ,$352.77 
3/12/19,$356.27 ,5161706,$359.37 ,$360.13 ,$353.80 
3/11/19,$358.86 ,5342609,$352.00 ,$358.98 ,$350.03 
3/8/19,$349.60 ,6891251,$345.75 ,$349.92 ,$342.47 
3/7/19,$352.60 ,6144401,$360.16 ,$362.86 ,$350.50 
3/6/19,$359.61 ,6194189,$353.60 ,$359.88 ,$351.70 
3/5/19,$354.30 ,5919936,$351.46 ,$356.17 ,$348.25 
3/4/19,$351.04 ,7478914,$359.72 ,$362.25 ,$348.04 
3/1/19,$357.32 ,5466102,$362.26 ,$362.87 ,$354.69 
2/28/19,$358.10 ,6157285,$362.47 ,$366.39 ,$357.71 
2/27/19,$362.87 ,5621615,$363.50 ,$368.03 ,$359.80 
2/26/19,$364.97 ,4924616,$362.98 ,$365.70 ,$359.33 
2/25/19,$363.91 ,7537507,$367.01 ,$371.49 ,$363.79 
2/22/19,$363.02 ,7077753,$360.34 ,$366.13 ,$360.05 
2/21/19,$356.97 ,6217185,$360.03 ,$362.85 ,$353.88 
2/20/19,$359.91 ,8101412,$364.85 ,$366.71 ,$356.70 
2/19/19,$361.92 ,7379683,$355.80 ,$365.00 ,$355.32 
2/15/19,$356.87 ,9218066,$358.47 ,$364.40 ,$355.50 
2/14/19,$359.07 ,9280393,$351.75 ,$360.45 ,$348.33 
2/13/19,$351.77 ,10529710,$357.30 ,$359.60 ,$350.28 
2/12/19,$359.97 ,10388190,$348.09 ,$360.00 ,$346.52 
2/11/19,$345.73 ,5438119,$350.00 ,$352.87 ,$344.81 
2/8/19,$347.57 ,7550268,$338.00 ,$348.00 ,$338.00 
2/7/19,$344.71 ,7850353,$347.90 ,$348.75 ,$339.02 
2/6/19,$352.19 ,6707279,$357.00 ,$357.04 ,$347.19 
2/5/19,$355.81 ,9030720,$353.20 ,$360.00 ,$352.90 
2/4/19,$351.34 ,9024097,$342.60 ,$352.00 ,$341.30 
2/1/19,$339.85 ,9822615,$337.18 ,$346.84 ,$336.50 
1/31/19,$339.50 ,8493725,$339.68 ,$345.99 ,$338.09 
1/30/19,$340.66 ,9081266,$332.75 ,$341.78 ,$330.80 
1/29/19,$328.90 ,7619808,$335.87 ,$338.22 ,$328.15 
1/28/19,$335.66 ,8639403,$334.70 ,$336.30 ,$328.88 
1/25/19,$338.05 ,11147040,$328.72 ,$340.00 ,$328.51 
1/24/19,$326.67 ,11115040,$320.60 ,$331.80 ,$319.00 
1/23/19,$321.99 ,13456260,$328.25 ,$331.75 ,$318.60 
1/22/19,$325.16 ,17909440,$334.89 ,$336.88 ,$321.03 
1/18/19,$339.10 ,26583340,$351.97 ,$353.00 ,$336.73 
1/17/19,$353.19 ,18238350,$349.50 ,$355.79 ,$346.41 
1/16/19,$351.39 ,15345670,$354.00 ,$358.85 ,$348.11 
1/15/19,$354.64 ,21133450,$349.60 ,$357.22 ,$347.00 
1/14/19,$332.94 ,10460420,$334.24 ,$335.48 ,$329.13 
1/11/19,$337.59 ,19458690,$330.96 ,$341.09 ,$328.52 
1/10/19,$324.66 ,13398180,$314.57 ,$325.37 ,$312.50 
1/9/19,$319.96 ,13307980,$317.71 ,$323.35 ,$313.50 
1/8/19,$320.27 ,15279550,$319.98 ,$320.59 ,$308.01 
1/7/19,$315.34 ,18586260,$302.10 ,$316.80 ,$301.65 
1/4/19,$297.57 ,19299450,$281.88 ,$297.80 ,$278.54 
1/3/19,$271.20 ,14946970,$270.20 ,$275.79 ,$264.43 
1/2/19,$267.66 ,11612970,$259.28 ,$269.75 ,$256.58 
12/31/18,$267.66 ,13496880,$260.16 ,$270.10 ,$260.00 
12/28/18,$256.08 ,10972920,$257.94 ,$261.91 ,$249.80 
12/27/18,$255.57 ,12124430,$250.11 ,$255.59 ,$240.10 
12/26/18,$253.67 ,14203700,$233.92 ,$254.50 ,$231.23 
12/24/18,$233.88 ,9547616,$242.00 ,$250.65 ,$233.68 
12/21/18,$246.39 ,21359330,$263.83 ,$264.50 ,$241.29 
12/20/18,$260.58 ,16769340,$264.64 ,$269.90 ,$251.88 
12/19/18,$266.77 ,13767940,$269.96 ,$280.87 ,$263.77 
12/18/18,$270.94 ,10330450,$263.30 ,$275.75 ,$263.29 
12/17/18,$262.80 ,9616301,$266.51 ,$272.98 ,$261.08 
12/14/18,$266.84 ,9908930,$271.81 ,$277.67 ,$265.00 
12/13/18,$276.02 ,8373219,$277.64 ,$279.32 ,$271.85 
12/12/18,$274.88 ,11439180,$267.66 ,$281.77 ,$266.48 
12/11/18,$265.32 ,9823745,$274.08 ,$274.50 ,$262.76 
12/10/18,$269.70 ,9582549,$264.19 ,$271.18 ,$260.61 
12/7/18,$265.14 ,12454720,$282.48 ,$284.21 ,$263.38 
12/6/18,$282.88 ,13043830,$268.33 ,$283.22 ,$267.14 
12/4/18,$275.33 ,12762320,$288.13 ,$295.74 ,$274.72 
12/3/18,$290.30 ,14098100,$293.19 ,$298.72 ,$284.58 
11/30/18,$286.13 ,11835670,$288.00 ,$290.81 ,$283.06 
11/29/18,$288.75 ,15016520,$282.32 ,$290.49 ,$275.50 
11/28/18,$282.65 ,14773990,$271.98 ,$284.00 ,$263.34 
11/27/18,$266.63 ,10956480,$259.24 ,$269.08 ,$256.14 
11/26/18,$261.43 ,12490330,$260.55 ,$266.25 ,$253.80 
11/23/18,$258.82 ,5245123,$260.11 ,$265.50 ,$256.84 
11/21/18,$262.13 ,11014290,$274.42 ,$275.34 ,$261.51 
11/20/18,$266.98 ,16676540,$254.63 ,$276.34 ,$250.00 
11/19/18,$270.60 ,12486920,$283.79 ,$285.09 ,$269.15 
11/16/18,$286.21 ,9084589,$287.14 ,$291.72 ,$281.00 
11/15/18,$290.06 ,9874546,$285.51 ,$292.50 ,$282.16 
11/14/18,$286.73 ,16807390,$300.40 ,$301.84 ,$278.30 
11/13/18,$294.40 ,12117170,$295.00 ,$303.55 ,$289.10 
11/12/18,$294.07 ,10886490,$300.00 ,$302.49 ,$290.63 
11/9/18,$303.47 ,13463170,$311.07 ,$312.98 ,$298.01 
11/8/18,$317.92 ,11008020,$328.00 ,$332.05 ,$316.61 
11/7/18,$327.50 ,13308030,$312.90 ,$328.56 ,$311.00 
11/6/18,$310.84 ,9659785,$314.76 ,$320.22 ,$305.30 
11/5/18,$315.44 ,10247430,$311.10 ,$317.53 ,$303.74 
11/2/18,$309.10 ,13356130,$318.00 ,$321.88 ,$308.33 
11/1/18,$317.38 ,15031690,$304.59 ,$318.45 ,$296.67 
10/31/18,$301.78 ,20092970,$297.77 ,$311.50 ,$295.05 
10/30/18,$285.81 ,23622680,$275.57 ,$290.53 ,$271.21 
10/29/18,$284.84 ,21662320,$305.26 ,$307.89 ,$275.40 
10/26/18,$299.83 ,19591690,$300.51 ,$313.99 ,$292.30 
10/25/18,$312.87 ,13285040,$307.12 ,$319.94 ,$305.25 
10/24/18,$301.83 ,18926130,$332.28 ,$333.00 ,$300.73 
10/23/18,$333.16 ,14880870,$318.00 ,$336.58 ,$316.77 
10/22/18,$329.54 ,17081350,$333.10 ,$335.80 ,$320.34 
10/19/18,$332.67 ,16696220,$351.00 ,$355.80 ,$332.20 
10/18/18,$346.71 ,18067760,$360.67 ,$362.20 ,$346.05 
10/17/18,$364.70 ,32564190,$378.33 ,$380.00 ,$356.50 
10/16/18,$346.40 ,19670560,$337.24 ,$347.95 ,$330.56 
10/15/18,$333.13 ,11177510,$337.63 ,$339.21 ,$326.93 
10/12/18,$339.56 ,14806860,$339.57 ,$341.30 ,$328.90 
10/11/18,$321.10 ,16020690,$324.94 ,$334.20 ,$315.81 
10/10/18,$325.89 ,17063660,$353.52 ,$355.15 ,$325.39 
10/9/18,$355.71 ,8730976,$348.48 ,$358.72 ,$347.09 
10/8/18,$349.10 ,12367510,$345.18 ,$352.95 ,$338.11 
10/5/18,$351.35 ,13512410,$359.77 ,$363.50 ,$343.00 
10/4/18,$363.65 ,9052362,$375.88 ,$375.92 ,$360.40 
10/3/18,$377.05 ,5791686,$378.53 ,$380.93 ,$374.88 
10/2/18,$377.14 ,8620881,$384.38 ,$386.80 ,$373.83 
10/1/18,$381.43 ,8339887,$375.85 ,$386.11 ,$375.59 
9/28/18,$374.13 ,7104066,$379.24 ,$380.80 ,$373.73 
9/27/18,$380.71 ,7295123,$379.87 ,$383.20 ,$376.00 
9/26/18,$377.88 ,13540220,$373.59 ,$382.00 ,$370.88 
9/25/18,$369.43 ,6775710,$370.23 ,$371.34 ,$364.49 
9/24/18,$369.61 ,9284561,$359.00 ,$373.64 ,$354.33 
9/21/18,$361.19 ,11894650,$366.59 ,$372.22 ,$360.74 
9/20/18,$365.36 ,6756310,$370.26 ,$370.26 ,$363.17 
9/19/18,$366.96 ,11842150,$373.95 ,$377.61 ,$359.17 
9/18/18,$367.65 ,10387420,$353.67 ,$368.15 ,$351.56 
9/17/18,$350.35 ,7017306,$364.22 ,$367.33 ,$349.57 
9/14/18,$364.56 ,4735893,$368.55 ,$371.09 ,$363.46 
9/13/18,$368.15 ,8349938,$371.91 ,$374.09 ,$366.84 
9/12/18,$369.95 ,10360140,$359.08 ,$370.43 ,$356.24 
9/11/18,$355.93 ,6190391,$344.67 ,$356.15 ,$343.90 
9/10/18,$348.41 ,5732200,$352.27 ,$352.50 ,$343.08 
9/7/18,$348.68 ,9094700,$342.20 ,$355.75 ,$341.25 
9/6/18,$346.46 ,13029930,$347.44 ,$356.00 ,$341.99 
